hour_of_day,day_of_week,failure_rate,location_Germany,location_India,location_Japan,location_USA,device_type_Linux,device_type_Mac,device_type_Windows,device_type_iOS,login_method_OTP,login_method_password
21,3,0.040000000000000036,False,False,True,False,False,True,False,False,False,True
9,2,0.040000000000000036,False,False,False,True,False,False,True,False,True,False
20,0,0.040000000000000036,False,True,False,False,False,True,False,False,False,True
20,2,0.040000000000000036,True,False,False,False,False,False,False,False,False,True
6,5,0.040000000000000036,True,False,False,False,False,False,False,True,False,False
23,4,0.040000000000000036,False,True,False,False,False,False,False,True,False,False
7,6,0.040000000000000036,False,False,True,False,False,False,False,False,False,True
1,0,0.040000000000000036,True,False,False,False,True,False,False,False,False,True
23,4,0.040000000000000036,False,False,False,False,False,True,False,False,False,True
10,0,0.040000000000000036,False,False,False,True,False,False,False,True,True,False
13,6,0.040000000000000036,False,False,False,False,False,False,True,False,False,True
6,4,0.040000000000000036,False,False,False,True,False,True,False,False,False,False
13,4,0.040000000000000036,False,True,False,False,True,False,False,False,False,True
19,3,0.040000000000000036,False,False,True,False,False,False,True,False,False,True
0,1,0.040000000000000036,False,True,False,False,False,False,False,True,False,False
20,6,0.040000000000000036,False,True,False,False,False,False,False,True,True,False
12,1,0.040000000000000036,False,False,False,False,False,False,True,False,True,False
18,1,0.040000000000000036,True,False,False,False,False,False,False,True,False,False
11,1,0.040000000000000036,False,False,True,False,False,False,False,True,False,True
6,2,0.040000000000000036,False,False,True,False,False,False,False,False,True,False
18,5,0.040000000000000036,False,True,False,False,False,True,False,False,False,True
21,3,0.040000000000000036,False,False,True,False,True,False,False,False,False,False
17,2,0.040000000000000036,True,False,False,False,False,True,False,False,False,False
18,0,0.040000000000000036,False,False,True,False,True,False,False,False,True,False
21,0,0.040000000000000036,False,True,False,False,False,False,True,False,False,True
20,3,0.040000000000000036,False,True,False,False,False,False,False,False,True,False
12,0,0.040000000000000036,False,False,False,True,False,False,True,False,False,True
3,1,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
22,0,0.06999999999999995,False,False,False,True,False,False,True,False,False,True
18,6,0.06999999999999995,False,False,False,False,False,False,False,True,True,False
15,1,0.06999999999999995,False,True,False,False,False,False,False,False,False,False
9,0,0.06999999999999995,False,False,False,True,False,False,False,False,False,False
19,5,0.06999999999999995,False,True,False,False,False,False,True,False,True,False
7,6,0.06999999999999995,False,True,False,False,False,True,False,False,False,False
16,0,0.06999999999999995,False,False,False,True,False,False,True,False,False,False
12,5,0.06999999999999995,False,False,False,True,False,False,False,False,False,True
3,4,0.06999999999999995,False,False,False,False,False,True,False,False,False,True
16,2,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
5,5,0.06999999999999995,False,False,False,True,False,False,False,False,True,False
11,6,0.06999999999999995,True,False,False,False,False,False,False,False,False,False
0,4,0.06999999999999995,False,False,False,True,False,False,True,False,False,False
19,1,0.06999999999999995,True,False,False,False,True,False,False,False,False,False
2,6,0.06999999999999995,False,False,False,True,False,True,False,False,False,False
2,2,0.06999999999999995,False,False,True,False,False,False,False,False,False,True
3,5,0.06999999999999995,False,False,False,True,True,False,False,False,False,True
21,5,0.06999999999999995,False,False,False,True,False,True,False,False,False,False
17,2,0.06999999999999995,False,False,False,True,False,True,False,False,False,True
19,6,0.06999999999999995,False,True,False,False,False,True,False,False,False,False
10,4,0.06999999999999995,False,False,False,True,False,False,False,True,False,True
10,4,0.06999999999999995,False,True,False,False,False,False,False,True,False,True
11,0,0.06999999999999995,False,True,False,False,False,False,False,True,False,False
4,6,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
18,0,0.06999999999999995,False,False,True,False,False,False,False,False,True,False
11,2,0.06999999999999995,False,False,True,False,False,False,False,True,True,False
8,2,0.06999999999999995,False,True,False,False,False,False,False,False,False,True
1,3,0.06999999999999995,False,False,False,True,False,False,True,False,False,True
8,4,0.06999999999999995,False,True,False,False,False,True,False,False,True,False
4,4,0.06999999999999995,False,True,False,False,False,True,False,False,False,True
19,1,0.06999999999999995,False,False,False,True,False,True,False,False,True,False
11,6,0.06999999999999995,False,False,False,False,True,False,False,False,False,True
7,2,0.06999999999999995,False,False,False,True,True,False,False,False,True,False
15,1,0.06999999999999995,False,True,False,False,False,False,False,False,True,False
21,1,0.06999999999999995,False,False,True,False,True,False,False,False,True,False
8,5,0.06999999999999995,False,False,False,True,True,False,False,False,False,True
11,6,0.06999999999999995,False,False,False,True,False,False,True,False,False,True
18,2,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
8,0,0.06999999999999995,False,False,False,False,False,False,False,False,False,False
20,5,0.06999999999999995,False,False,False,False,False,False,True,False,False,False
7,0,0.06999999999999995,True,False,False,False,False,False,False,True,False,False
20,6,0.06999999999999995,True,False,False,False,False,False,True,False,False,False
23,5,0.06999999999999995,False,False,True,False,False,False,True,False,True,False
6,4,0.06999999999999995,False,False,False,False,False,True,False,False,False,True
8,0,0.06999999999999995,False,False,False,True,True,False,False,False,True,False
5,6,0.06999999999999995,False,False,False,False,False,False,True,False,False,True
23,2,0.06999999999999995,False,True,False,False,False,False,False,False,False,False
6,0,0.06999999999999995,False,False,True,False,False,False,False,True,True,False
9,6,0.06999999999999995,False,True,False,False,False,True,False,False,False,False
0,6,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
0,4,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
11,3,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
8,0,0.06999999999999995,False,True,False,False,True,False,False,False,False,False
22,0,0.06999999999999995,False,False,False,True,False,False,False,True,False,True
18,0,0.06999999999999995,False,True,False,False,False,False,True,False,False,False
4,6,0.06999999999999995,False,False,True,False,False,True,False,False,False,False
13,3,0.06999999999999995,False,False,False,False,False,False,True,False,True,False
20,4,0.06999999999999995,False,False,False,True,False,False,True,False,True,False
13,5,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
21,4,0.06999999999999995,False,False,False,False,False,True,False,False,True,False
11,1,0.06999999999999995,False,False,False,True,False,True,False,False,False,True
7,0,0.06999999999999995,False,True,False,False,True,False,False,False,True,False
3,0,0.06999999999999995,False,False,False,True,False,False,False,False,False,True
17,0,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
6,2,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
7,4,0.06999999999999995,False,False,False,True,False,False,False,False,True,False
10,0,0.06999999999999995,True,False,False,False,False,False,False,True,False,False
9,5,0.06999999999999995,False,False,False,True,False,False,False,False,False,True
2,2,0.06999999999999995,True,False,False,False,True,False,False,False,False,True
6,2,0.06999999999999995,False,False,False,False,True,False,False,False,True,False
2,0,0.06999999999999995,False,False,False,False,False,False,False,False,True,False
23,3,0.06999999999999995,False,True,False,False,False,False,True,False,False,False
2,2,0.06999999999999995,True,False,False,False,True,False,False,False,True,False
15,4,0.06999999999999995,False,False,False,True,False,False,False,True,False,False
23,4,0.06999999999999995,False,False,False,True,False,True,False,False,True,False
22,0,0.06999999999999995,True,False,False,False,False,False,False,False,False,True
0,3,0.06999999999999995,True,False,False,False,True,False,False,False,False,False
7,6,0.06999999999999995,False,False,False,True,False,False,False,False,False,False
3,3,0.06999999999999995,False,True,False,False,True,False,False,False,False,True
17,3,0.06999999999999995,False,False,False,True,False,False,False,False,False,True
20,5,0.06999999999999995,False,False,False,True,False,True,False,False,True,False
22,0,0.06999999999999995,False,False,True,False,False,False,False,False,True,False
9,6,0.06999999999999995,False,True,False,False,False,False,False,False,True,False
23,3,0.06999999999999995,False,False,False,True,True,False,False,False,False,False
17,4,0.06999999999999995,False,False,False,True,False,False,True,False,False,True
18,6,0.06999999999999995,False,False,False,True,False,False,True,False,False,True
23,3,0.06999999999999995,False,False,True,False,False,False,False,True,True,False
1,3,0.06999999999999995,True,False,False,False,False,False,False,False,False,True
3,3,0.06999999999999995,True,False,False,False,False,False,False,True,False,True
9,4,0.06999999999999995,False,False,False,True,False,False,False,True,True,False
20,2,0.06999999999999995,True,False,False,False,False,False,False,True,False,True
2,5,0.06999999999999995,False,False,False,False,False,True,False,False,False,False
21,4,0.06999999999999995,False,False,False,False,True,False,False,False,True,False
1,5,0.06999999999999995,False,False,True,False,True,False,False,False,True,False
14,6,0.06999999999999995,False,False,True,False,False,False,False,False,True,False
